GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,SingletonUtils.VoidOutputStream,5,0,0,0,5,0,5,0,5,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,FileConvert,424,0,62,0,111,0,38,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,StringUtils,114,0,10,0,28,0,9,0,4,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,WaarpStringUtils,377,0,30,0,100,0,30,0,15,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,ThreadLocalRandom.new ThreadLocal() {...},7,0,0,0,2,0,2,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,Hexa,246,0,10,0,28,0,12,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,SingletonUtils,26,0,0,0,9,0,7,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,Version,44,0,0,0,14,0,5,0,5,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,ParametersChecker,382,0,64,0,69,0,43,0,11,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,WaarpShutdownHook,567,0,62,0,170,0,50,0,19,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,WaarpSystemUtil,79,0,12,0,31,0,14,0,8,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,Base64,5417,0,132,0,297,0,95,0,28,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,SingletonUtils.NullInputStream,15,0,0,0,9,0,9,0,9,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,SystemPropertyUtil,1056,0,110,0,267,0,83,0,28,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,Base64.new ObjectInputStream() {...},22,0,2,0,6,0,3,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,WaarpThreadFactory,67,0,0,0,13,0,3,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.utility,BaseXx,158,0,0,0,26,0,11,0,11,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlHash,204,0,22,0,44,0,26,0,15,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlType,380,0,75,0,42,0,60,0,17,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlValue,1604,0,207,0,328,0,156,0,34,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlUtil,1152,0,136,0,305,0,103,0,35,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlRootHash,26,0,2,0,4,0,2,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.xml,XmlDecl,232,0,34,0,59,0,32,0,15,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,Des,11,0,0,0,5,0,5,0,5,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,HmacSha256,111,0,2,0,29,0,11,0,10,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,KeyManager,227,0,18,0,61,0,16,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,DynamicKeyManager,323,0,20,0,91,0,17,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,DesManager,12,0,0,0,3,0,3,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,DynamicKeyObject.INSTANCES,89,0,0,0,10,0,2,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,HmacSha256Manager,14,0,0,0,4,0,4,0,4,0
Waarp Extensions for JRE 8 and greater/WaarpCommon,org.waarp.common.crypto,BlowfishManager,14,0,0,0,4,0,4,0,4,0
